MINE_ID,CONTROLLER_ID,CONTROLLER_NAME,OPERATOR_ID,OPERATOR_NAME,CONTRACTOR_ID,DOCUMENT_NO,SUBUNIT_CD,SUBUNIT,ACCIDENT_DT,CAL_YR,CAL_QTR,FISCAL_YR,FISCAL_QTR,ACCIDENT_TIME,DEGREE_INJURY_CD,DEGREE_INJURY,FIPS_STATE_CD,UG_LOCATION_CD,UG_LOCATION,UG_MINING_METHOD_CD,UG_MINING_METHOD,MINING_EQUIP_CD,MINING_EQUIP,EQUIP_MFR_CD,EQUIP_MFR_NAME,EQUIP_MODEL_NO,SHIFT_BEGIN_TIME,CLASSIFICATION_CD,CLASSIFICATION,ACCIDENT_TYPE_CD,ACCIDENT_TYPE,NO_INJURIES,TOT_EXPER,MINE_EXPER,JOB_EXPER,OCCUPATION_CD,OCCUPATION,ACTIVITY_CD,ACTIVITY,INJURY_SOURCE_CD,INJURY_SOURCE,NATURE_INJURY_CD,NATURE_INJURY,INJ_BODY_PART_CD,INJ_BODY_PART,SCHEDULE_CHARGE,DAYS_RESTRICT,DAYS_LOST,TRANS_TERM,RETURN_TO_WORK_DT,IMMED_NOTIFY_CD,IMMED_NOTIFY,INVEST_BEGIN_DT,NARRATIVE,CLOSED_DOC_NO,COAL_METAL_IND
402848,M11763,Imerys S A,L12218,"Imerys Minerals California, Inc.",,2.20102E+11,30,MILL OPERATION/PREPARATION PLANT,9/06/2010,2010,2,2010,3,1500,5,DAYS RESTRICTED ACTIVITY ONLY,6,?,NO VALUE FOUND,?,NO VALUE FOUND,23,"Forklift, Plant cat, Telehandler, Hyster, Lift truck, Skid steer ",119,Not on this list,Asset #8195,600,12,POWERED HAULAGE,21,"CGHT I, U, B, MVNG & STTN OBJS",1,38.19,38.19,9,327,Pumper,39,MACHINE MAINTENANCE/REPAIR,105,"FORKLIFTS,STACKERS,TRCTR",220,"FRACTURE,CHIP",340,FINGER(S)/THUMB,0,101,0,N,11/01/2010,? ,NO VALUE FOUND,,"Employee was adjusting the forks on a Champ Lift Truck so he could move a large tank. When pushing on the left fork with his left hand, the fork moved freely and he lost grip, catching his left index finger between the fork and the mast of the truck.",3.20103E+11,M
403126,M00826,Basic Resources Inc,L00966,George Reed Inc,,2.20092E+11,3,"STRIP, QUARY, OPEN PIT",15/05/2009,2009,2,2009,3,830,4,DYS AWY FRM WRK & RESTRCTD ACT,6,?,NO VALUE FOUND,?,NO VALUE FOUND,28,Hand tools (not powered),121,Not Reported,,700,10,HANDTOOLS (NONPOWERED),8,"STRUCK BY, NEC",1,11.08,11.08,9,456,"Assayer, Geologist, Metallurgist, Engineer, Engineer management",30,HAND TOOLS (NOT POWERED),46,"AXE,HAMMER,SLEDGE",220,"FRACTURE,CHIP",340,FINGER(S)/THUMB,0,12,1,N,6/02/2009,? ,NO VALUE FOUND,,Employee was hammering a wedge into a pin to close the door on the jaw crusher.,,M
403200,M00024,Legacy Vulcan Corp (Form:Vulcan Materials Co),L16645,CalMat Co,,2.20033E+11,3,"STRIP, QUARY, OPEN PIT",15/10/2003,2003,4,2004,1,1700,5,DAYS RESTRICTED ACTIVITY ONLY,6,?,NO VALUE FOUND,?,NO VALUE FOUND,24,"Front-end loader, Tractor-shovel, Payloader, Highlift, Skip loader",310,Caterpillar,992,1200,18,SLIP OR FALL OF PERSON,30,"OVER-EXERTION, NEC",1,1.21,1.21,1.21,176,Truck driver,23,GET ON/OFF EQUIPMENT/MACHINES,3,"BOILR,PRES VSL,AIR HOS,OX",330,"SPRAIN,STRAIN RUPT DISC",520,ANKLE,,20,,N,11/14/2003,13,NOT MARKED,,"WHILE STEPPING DOWN THE LADDER OF A LOADER, EMPLOYEE STEPPED ONTO HIS FUEL HOSE WITH THE HEEL OF HIS FOOT WHICH CAUSED HIM TO SPRAIN HIS RIGHT ANKLE (ALLEGED). EMPLOYEE WENT TO SEE COMPANY DOC TOR ON 10/16/03 AND WAS PLACED ON RESTRICTED DUTY.",3.20033E+11,M
403646,M30271,Mark  Luer,L30271,All American Aggregates,,2.20072E+11,3,"STRIP, QUARY, OPEN PIT",19/06/2007,2007,2,2007,3,2015,6,"NO DYS AWY FRM WRK,NO RSTR ACT",6,?,NO VALUE FOUND,?,NO VALUE FOUND,24,"Front-end loader, Tractor-shovel, Payloader, Highlift, Skip loader",121,Not Reported,5160,1700,12,POWERED HAULAGE,38,ABSRTN RAD CAUST TXC & NOX SBS,1,0.83,0.83,0.83,368,"Bulldozer operator, Universal operator, Heavy equipment operator, Operating engineer",53,OPERATE FRONT-END LOADER,33,"COAL & PETROL PRODUCT,NEC",130,"BURN,CHEMICL-FUME,COMPOUN",170,"HEAD, MULTIPLE PARTS",0,0,0,N,06/20/2007,? ,NO VALUE FOUND,,"Operating 5160 Bobcat, dumping bucket of fines on N/W side of screen 8, when loose hyraulic hose fitting sprayed oil in his face and on his chest.",,M
404075,M00521,Hanson PLC,L16326,Hanson Permanente Cement Inc,N958,2.20071E+11,30,MILL OPERATION/PREPARATION PLANT,26/02/2007,2007,1,2007,2,1330,6,"NO DYS AWY FRM WRK,NO RSTR ACT",6,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,700,9,HANDLING OF MATERIALS,21,"CGHT I, U, B, MVNG & STTN OBJS",1,5.04,0.04,5,319,Welder (shop),39,MACHINE MAINTENANCE/REPAIR,88,"METAL,NEC(PIPE,WIRE,NAIL)",170,CRUSHING,340,FINGER(S)/THUMB,0,0,0,Y,02/26/2007,? ,NO VALUE FOUND,,Installing liner in the mill when the liner slipped and pinched skin on palm side right hand pinky finger. The employee elected to voluntarily go home.,,M
404075,M00521,Hanson PLC,L16326,Hanson Permanente Cement Inc,,2.20003E+11,30,MILL OPERATION/PREPARATION PLANT,3/08/2000,2000,3,2000,4,1100,4,DYS AWY FRM WRK & RESTRCTD ACT,6,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,700,9,HANDLING OF MATERIALS,27,OVER-EXERTION IN LIFTING OBJS,1,23.59,23.59,23.59,360,"Shopman repair cars, Mechanic",28,HANDLING SUPPLIES/MATERIALS,71,MOVEABLE LADDERS,330,"SPRAIN,STRAIN RUPT DISC",420,BACK (MUSCLES/SPINE/S-CORD/TAILBONE),,2,12,N,08/28/2000,13,NOT MARKED,,EMPLOYEE WAS LIFTING A LADDER AND STRAINED LOWERBACK.,3.20003E+11,M
404075,M00521,Hanson PLC,L16326,Hanson Permanente Cement Inc,,2.20003E+11,30,MILL OPERATION/PREPARATION PLANT,1/09/2000,2000,3,2000,4,1350,3,DAYS AWAY FROM WORK ONLY,6,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,530,9,HANDLING OF MATERIALS,30,"OVER-EXERTION, NEC",1,2.09,2.09,2.09,374,"Warehouseman, Bagger, Palletizer/Stacker, Store keeper, Packager, Fabricator, Cleaning plant operator",92,WALKING/RUNNING,11,STEPS,330,"SPRAIN,STRAIN RUPT DISC",512,KNEE/PATELLA,,,11,N,09/19/2000,13,NOT MARKED,,EMPLOYEE WAS COMING DOWN THE STAIRWAY IN THE PREHEATER TOWER AND TWISTED LEFT KNEE.,3.20003E+11,M
404075,M00521,Hanson PLC,L16326,Hanson Permanente Cement Inc,,2.20031E+11,30,MILL OPERATION/PREPARATION PLANT,24/01/2003,2003,1,2003,2,1300,5,DAYS RESTRICTED ACTIVITY ONLY,6,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,600,9,HANDLING OF MATERIALS,27,OVER-EXERTION IN LIFTING OBJS,1,9.03,9.03,9.03,360,"Shopman repair cars, Mechanic",28,HANDLING SUPPLIES/MATERIALS,127,"MISCELLANEOUS,NEC",330,"SPRAIN,STRAIN RUPT DISC",420,BACK (MUSCLES/SPINE/S-CORD/TAILBONE),,173,,N,07/22/2003,13,NOT MARKED,01/28/2003,IMPROPER LIFTING TECHNIQUES.,3.20032E+11,M
404146,M01525,John F  Shea,L16117,Aggregate Products,,2.20002E+11,3,"STRIP, QUARY, OPEN PIT",29/06/2000,2000,2,2000,3,1400,3,DAYS AWAY FROM WORK ONLY,6,?,NO VALUE FOUND,?,NO VALUE FOUND,44,Ore haulage trucks - off highway trucks,527,Euclid (Euc),50T,700,12,POWERED HAULAGE,2,STRUCK AGAINST MOVING OBJECT,1,1.07,1.07,1.07,368,"Bulldozer operator, Universal operator, Heavy equipment operator, Operating engineer",55,OPERATE HAULAGE TRUCK,104,"HGHWY ORE CARIER,LRGE TRK",330,"SPRAIN,STRAIN RUPT DISC",320,WRIST,,,3,N,7/05/2000,13,NOT MARKED,7/05/2000,"DRIVER HIT EDGE OF BERM CAUSING STEERING WHEEL TO SPIN. RIGHT THUMB GOT CAUGHT IN SPOKES, WHICH CAUSED WRIST SPRAIN.",3.20002E+11,M
404218,M00749,Roscorp Inc; American Borate Corp,L00889,American Borate Company,,2.2001E+11,1,UNDERGROUND,13/12/2000,2000,4,2001,1,1400,5,DAYS RESTRICTED ACTIVITY ONLY,6,2,SLOPE/INCLINED SHAFT,3,Conventional Stoping,43,"Mucking machine, Overshot loader, Cryderman",508,Eimco,3 1/2,630,17,MACHINERY,2,STRUCK AGAINST MOVING OBJECT,1,3.57,3.57,1.57,99,"Miner, NEC",64,OPERATE MUCKING MACHINE,77,UNDERGRD MINING MACHINES,400,"UNCLASSIFIED,NOT DETERMED",460,"TRUNK, MULTIPLE PARTS",,1,,N,12/14/2000,13,NOT MARKED,,"EE WAS MUCKING SHAFT BOTTOM, MUCKER JUMPED GEAR TO NEUTRAL AND STRUCK HAULAGE WALL.",,M
404218,M00749,Roscorp Inc; American Borate Corp,L00889,American Borate Company,,2.20013E+11,1,UNDERGROUND,29/11/2001,2001,4,2002,1,630,5,DAYS RESTRICTED ACTIVITY ONLY,6,3,FACE,5,Continuous Mining,12,"Continuous miner, Tunnel borer, Road header",110,Alpine (Oesterreichisch-Alpine Montangesellschaft),AM-75,1930,9,HANDLING OF MATERIALS,4,STRUCK BY FALLING OBJECT,1,0.23,0.23,0.23,16,"Laborer, Bull gang, Faceman, Parts runner, Roustabout, Roof trimmer/scaler",40,MOVE/REEL POWER CABLE,89,"BROKEN ROCK,COAL,ORE,WSTE",220,"FRACTURE,CHIP",340,FINGER(S)/THUMB,,18,,N,12/28/2001,13,NOT MARKED,,EE WAS MOVING ELECTRICAL CABLE WHEN LOOSE MATERIAL FELL OFF EQUIPMENT APRON AND HIT HIS RIGHT THUMB.,3.2002E+11,M
404462,M00540,Homestake Mining Company,L07233,Homestake Mining Company of California,,2.20003E+11,30,MILL OPERATION/PREPARATION PLANT,3/11/2000,2000,4,2001,1,1300,7,OCCUPATNAL ILLNESS NOT DEG 1-6,6,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,700,26,OCCUPATIONAL SKIN DISEASES,38,ABSRTN RAD CAUST TXC & NOX SBS,1,5.9,5.9,1.23,456,"Assayer, Geologist, Metallurgist, Engineer, Engineer management",28,HANDLING SUPPLIES/MATERIALS,97,"PLANTS,TREES,VEGETATION",190,"DERMATITIS,RASH,SKIN INFL",700,MULTIPLE PARTS (MORE THAN ONE MAJOR),,,2,N,11/08/2000,13,NOT MARKED,11/06/2000,WHILE BLAZING A TRAIL BRUSH ON A PATH THE EE CAME IN CONTACT WITH POISON OAK IN ITS LEAFLESS STATE. BY THE FOLLOWING DAY AN ALLERGIC REACTIONWAS NOTICIED & IT SPREAD TO ALL PARTS OF THE BOD Y,,M
404716,M10356,Portola Minerals Company,L13595,Blue Mountain Minerals,,2.20103E+11,30,MILL OPERATION/PREPARATION PLANT,6/09/2010,2010,3,2010,4,615,5,DAYS RESTRICTED ACTIVITY ONLY,6,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,400,18,SLIP OR FALL OF PERSON,30,"OVER-EXERTION, NEC",1,5,5,5,374,"Warehouseman, Bagger, Palletizer/Stacker, Store keeper, Packager, Fabricator, Cleaning plant operator",92,WALKING/RUNNING,117,GROUND,330,"SPRAIN,STRAIN RUPT DISC",512,KNEE/PATELLA,0,72,0,N,12/16/2010,? ,NO VALUE FOUND,,EMPLOYEE WAS WALKING TO THE SAMPLE SHED AND TRIPPED OVER A PIECE OF BURIED ANGLE IRON.,,M
404752,M06312,Glamis Gold Ltd,L09587,Glamis Rand Mining Co,,2.20022E+11,3,"STRIP, QUARY, OPEN PIT",1/07/2002,2002,3,2002,4,950,6,"NO DYS AWY FRM WRK,NO RSTR ACT",6,?,NO VALUE FOUND,?,NO VALUE FOUND,9,"Carriage-mounted drills, Rail, Rubber-tired, Jumbo, Air-track drill",904,Ingersoll-Rand Co.,DM45,600,17,MACHINERY,21,"CGHT I, U, B, MVNG & STTN OBJS",1,2.3,2.3,0.09,333,Drill helper,39,MACHINE MAINTENANCE/REPAIR,82,DRILL STEEL (ALL SIZES),180,"CUT,LACER,PUNCT-OPN WOUND",340,FINGER(S)/THUMB,,,,N,7/01/2002,13,NOT MARKED,7/01/2002,"WHILE EE WAS CHANGING A DRILL BIT HE PUT HIS HAND IN A PINCH POINT BETWEEN THE WRENCH AND DRILL STEEL. WHEN THE CHAIN WRENCH WAS ACTIVATED, HIS LEFT RING FINGER GOT PINCHED, REQUIRING SUTURES.",,M
404792,M13124,Mark  Sutton; Brad  Sutton,L17213,Carson Hill Rock Products,,2.20003E+11,3,"STRIP, QUARY, OPEN PIT",17/03/2000,2000,1,2000,2,1330,6,"NO DYS AWY FRM WRK,NO RSTR ACT",6,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,630,18,SLIP OR FALL OF PERSON,18,FALL ONTO OR AGAINST OBJECTS,1,18,3,18,449,"Mine manager, Mine foreman, Mine owner",36,INSPECT EQUIPMENT,75,"MACHINE-MILL,CLEANING PLT",140,"CONCUSSION-BRAIN,CEREBRAL",110,BRAIN,,,,N,03/18/2000,13,NOT MARKED,03/18/2000,"CO-OWNER WAS IN A HURRY CROSSING THE CRUSHER PLATFORM, TRIPPED AND HIT HIS HEAD.",,M
404819,M09860,Robert  Jones,L12863,Foothill Materials,,2.2013E+11,3,"STRIP, QUARY, OPEN PIT",15/01/2013,2013,1,2013,2,1000,6,"NO DYS AWY FRM WRK,NO RSTR ACT",6,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,700,18,SLIP OR FALL OF PERSON,17,FALL TO WLKWAY OR WRKNG SURFC,1,6.77,6.77,6.77,363,"Ledgeman/hand, Quarry man",28,HANDLING SUPPLIES/MATERIALS,117,GROUND,330,"SPRAIN,STRAIN RUPT DISC",450,SHOULDERS (COLLARBONE/CLAVICLE/SCAPULA),0,0,0,N,01/15/2013,? ,NO VALUE FOUND,,Employees was rounding the corner of a water tank and slipped in the mud. Employee landed on his right shoulder,,M
404906,M01777,James M  Syar,L01976,Syar Industries Inc,,2.20002E+11,3,"STRIP, QUARY, OPEN PIT",10/07/2000,2000,3,2000,4,1100,5,DAYS RESTRICTED ACTIVITY ONLY,6,?,NO VALUE FOUND,?,NO VALUE FOUND,29,Hand tools (powered),0,Not Reported,?,9999,17,MACHINERY,8,"STRUCK BY, NEC",1,,0.05,15,304,"Maintenance man, Mechanic,  Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech",31,HAND TOOLS (POWERED),88,"METAL,NEC(PIPE,WIRE,NAIL)",180,"CUT,LACER,PUNCT-OPN WOUND",330,HAND (NOT WRIST OR FINGERS),,7,,N,07/18/2000,13,NOT MARKED,,"TAKING OFF A CUTTING EDGE ON LOADER #17-365, HOLDING THE BOLT WITH HAND AND USING IMPACT WRENCH TO TAKE BOLT OFF AND THE BOLT CUT THOUGH MY GLOVE AND CUT MY HAND.",3.20002E+11,M
404950,M00946,Eagle Materials Inc,L03322,Western Aggregates LLC,,2.20101E+11,3,"STRIP, QUARY, OPEN PIT",3/05/2010,2010,2,2010,3,1700,6,"NO DYS AWY FRM WRK,NO RSTR ACT",6,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,600,9,HANDLING OF MATERIALS,24,"CGHT IN, UNDER, OR BTWEEN, NEC",1,3.88,3.88,12,304,"Maintenance man, Mechanic,  Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech",39,MACHINE MAINTENANCE/REPAIR,88,"METAL,NEC(PIPE,WIRE,NAIL)",160,"CONTUSN,BRUISE,INTAC SKIN",340,FINGER(S)/THUMB,0,0,0,N,5/04/2010,? ,NO VALUE FOUND,,Employee was manually rotating a belt drive unit of a logwasher and caught the tip of his right middle finger in the nip point between the drive belt and the sheave bruising the finger.,,M
405096,M32237,Jerry D  Comingdeer,L32237,Crystal Creek Aggregate Inc,,2.20061E+11,3,"STRIP, QUARY, OPEN PIT",23/02/2006,2006,1,2006,2,1120,3,DAYS AWAY FROM WORK ONLY,6,?,NO VALUE FOUND,?,NO VALUE FOUND,24,"Front-end loader, Tractor-shovel, Payloader, Highlift, Skip loader",18,Caterpillar,980C,700,9,HANDLING OF MATERIALS,24,"CGHT IN, UNDER, OR BTWEEN, NEC",1,,,,304,"Maintenance man, Mechanic,  Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech",28,HANDLING SUPPLIES/MATERIALS,88,"METAL,NEC(PIPE,WIRE,NAIL)",180,"CUT,LACER,PUNCT-OPN WOUND",340,FINGER(S)/THUMB,0,0,6,N,3/06/2006,? ,NO VALUE FOUND,,Was hooking up chain to lift generator. They were ready to lift generator and employee's finger got caught in chain.,3.20061E+11,M
405172,M30272,Gene  Mc Laughlin,L30272,All Rock,,2.20032E+11,3,"STRIP, QUARY, OPEN PIT",23/06/2003,2003,2,2003,3,1400,6,"NO DYS AWY FRM WRK,NO RSTR ACT",6,?,NO VALUE FOUND,?,NO VALUE FOUND,28,Hand tools (not powered),0,Not Reported,?,700,10,HANDTOOLS (NONPOWERED),8,"STRUCK BY, NEC",1,,,,99,"Miner, NEC",30,HAND TOOLS (NOT POWERED),49,KNIFE,180,"CUT,LACER,PUNCT-OPN WOUND",320,WRIST,,,,N,06/23/2003,13,NOT MARKED,06/23/2003,"USING BOX CUTTER KNIFE TO CUT THROUGH BELTING MATERIAL FOR CONVEYER, SLIPPED OFF BELTING WITH KNIFE AND BLADE CUT INTO ARM ABOVE LEFT WRIST.",3.20032E+11,M
405172,M30272,Gene  Mc Laughlin,L30272,All Rock,,2.20043E+11,3,"STRIP, QUARY, OPEN PIT",28/10/2004,2004,4,2005,1,730,5,DAYS RESTRICTED ACTIVITY ONLY,6,?,NO VALUE FOUND,?,NO VALUE FOUND,28,Hand tools (not powered),121,Not Reported,,700,10,HANDTOOLS (NONPOWERED),30,"OVER-EXERTION, NEC",1,6.33,6.33,6.33,489,"Outside foreman, Leadman",30,HAND TOOLS (NOT POWERED),50,WRENCH,330,"SPRAIN,STRAIN RUPT DISC",450,SHOULDERS (COLLARBONE/CLAVICLE/SCAPULA),0,18,0,N,12/09/2004,? ,NO VALUE FOUND,,"Employee removing broken bolt with wrench and slipped and pulled on his shoulder.  Employee worked until the following Wednesday, reported injury on Friday the 5th of November.  On Friday, the 29 of Oct. he said he had hurt his shoulder in case he called in sick on Monday.  Was asked if he wanted to go to doctor and he said no.  On the 5th, he decided to go to doctor.",3.20051E+11,M
405206,M09795,John Kemp Development - Akt Development,L12775,American River Aggregates,,2.20003E+11,3,"STRIP, QUARY, OPEN PIT",10/07/2000,2000,3,2000,4,1530,3,DAYS AWAY FROM WORK ONLY,6,?,NO VALUE FOUND,?,NO VALUE FOUND,44,Ore haulage trucks - off highway trucks,310,Caterpillar,769,1500,18,SLIP OR FALL OF PERSON,15,FALL DOWN STAIRS,1,1,1,1,176,Truck driver,23,GET ON/OFF EQUIPMENT/MACHINES,104,"HGHWY ORE CARIER,LRGE TRK",330,"SPRAIN,STRAIN RUPT DISC",520,ANKLE,,,34,N,08/14/2000,2,SERIOUS INJURY,,"STEPPED OUT OF YTRUCK DOWN STAIRS, TWISTED ANKLE.",3.20003E+11,M
405210,M38344,Mike  Connors; Janie  Connors,L38344,Sepulveda Building Materials Lompoc Inc,,2.20093E+11,3,"STRIP, QUARY, OPEN PIT",5/11/2009,2009,4,2010,1,1000,6,"NO DYS AWY FRM WRK,NO RSTR ACT",6,?,NO VALUE FOUND,?,NO VALUE FOUND,70,"Welding machine, Torch, Cutting torch, Arc welder, Air arc",121,Not Reported,,600,17,MACHINERY,5,STRUCK BY FLYING OBJECT,1,1.08,1.08,1.08,363,"Ledgeman/hand, Quarry man",93,WELDING AND CUTTING ELECT/ACETYL,92,PULVERIZED MINERAL (DUST),320,DUST IN EYES,130,EYE(S) OPTIC NERVE/VISON,0,0,0,N,11/05/2009,? ,NO VALUE FOUND,,EE was finishing stone--He was wearing safety glasses and a full face mask.  A hot chip landed on his face.  He removed the mask and glasses to wipe away the chip and accidently wiped it into his eye.,,M
405222,90033,Trinity Alps Resources Inc.,106285,Gold Run Enterprises LLC,,2.20102E+11,1,UNDERGROUND,28/05/2010,2010,2,2010,3,2015,3,DAYS AWAY FROM WORK ONLY,6,3,FACE,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,800,4,EXPLOSIVES AND BREAKING AGENTS,5,STRUCK BY FLYING OBJECT,2,20,10,20,53,"Utility man, Errand boy, Service truck operator",3,BLASTING/SHOOT COAL,89,"BROKEN ROCK,COAL,ORE,WSTE",370,MULTIPLE INJURIES,700,MULTIPLE PARTS (MORE THAN ONE MAJOR),0,0,273,N,5/01/2011,2,SERIOUS INJURY,05/29/2010,"2 miners lit their fuse for a face round and then re-entered blast area prior to the mandated 1 hour wait period. When they were within 25 feet of the face, a misfire detonated. This was against company policy and recent training. 1 miner was killed by the blast and the other injured.",,M
405242,M01777,James M  Syar,L01976,Syar Industries Inc,,2.20002E+11,17,INDEPENDENT SHOPS OR YARDS,5/04/2000,2000,2,2000,3,1430,4,DYS AWY FRM WRK & RESTRCTD ACT,6,?,NO VALUE FOUND,?,NO VALUE FOUND,57,"Scraper loader, Tractor scraper, Pan scraper, Elevating scraper",310,Caterpillar,73868,700,18,SLIP OR FALL OF PERSON,17,FALL TO WLKWAY OR WRKNG SURFC,1,15,15,15,304,"Maintenance man, Mechanic,  Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech",39,MACHINE MAINTENANCE/REPAIR,76,SURFACE MINING MACHINES,330,"SPRAIN,STRAIN RUPT DISC",420,BACK (MUSCLES/SPINE/S-CORD/TAILBONE),,108,14,Y,12/19/2000,13,NOT MARKED,4/06/2000,SLIPPERY SURFACE - FEET SLIPPED OUT FROM UNDERNEATH. LANDED ON BACKSIDE WHILE ON TOP OF SCRAPER.,3.2001E+11,M
405242,M01777,James M  Syar,L01976,Syar Industries Inc,,2.20042E+11,17,INDEPENDENT SHOPS OR YARDS,12/07/2004,2004,3,2004,4,1400,5,DAYS RESTRICTED ACTIVITY ONLY,6,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,600,9,HANDLING OF MATERIALS,28,"OVR-EXRTN IN PLLNG, PSHNG OBJS",1,,2,25,316,"Laborer, Blacksmith, Bull gang, Parts runner, Roustabout, Pick-up man, Pitman",39,MACHINE MAINTENANCE/REPAIR,88,"METAL,NEC(PIPE,WIRE,NAIL)",330,"SPRAIN,STRAIN RUPT DISC",420,BACK (MUSCLES/SPINE/S-CORD/TAILBONE),0,9,0,N,07/27/2004,? ,NO VALUE FOUND,07/13/2004,"HOOKING UP BRAKE LINES TO THE BRAKE VALVE LAYING ON PLATFORM WITH SHOULDER & ARMS DOWN INTO MACHINE PULLING ON BRAKE LINE, FELT PAIN IN LOWER BACK.",3.20042E+11,M
405290,M01525,John F  Shea,L15868,Fawndale Rock & Asphalt,,2.20062E+11,3,"STRIP, QUARY, OPEN PIT",8/08/2006,2006,3,2006,4,700,3,DAYS AWAY FROM WORK ONLY,6,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,200,18,SLIP OR FALL OF PERSON,18,FALL ONTO OR AGAINST OBJECTS,1,0.23,0.23,0.23,316,"Laborer, Blacksmith, Bull gang, Parts runner, Roustabout, Pick-up man, Pitman",92,WALKING/RUNNING,86,METAL COVERS & GUARDS,400,"UNCLASSIFIED,NOT DETERMED",700,MULTIPLE PARTS (MORE THAN ONE MAJOR),0,0,8,N,08/21/2006,2,SERIOUS INJURY,8/09/2006,"Worker was walking backwards and tripped into a crusher mantle liner lying upside down on the ground and sustained injury to his ribs, upper back and neck.",3.20071E+11,M
405338,M00079,Granite Construction Inc,L00039,Granite Construction Company,,2.20023E+11,3,"STRIP, QUARY, OPEN PIT",20/11/2002,2002,4,2003,1,1700,4,DYS AWY FRM WRK & RESTRCTD ACT,6,?,NO VALUE FOUND,?,NO VALUE FOUND,13,"Conveyor, Belt feeder, Stage loader, Hopper shaker, Belt structure",0,Not Reported,?,1430,10,HANDTOOLS (NONPOWERED),4,STRUCK BY FALLING OBJECT,1,12,3.76,3.76,304,"Maintenance man, Mechanic,  Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech",30,HAND TOOLS (NOT POWERED),38,"CONVEYORS,NEC",370,MULTIPLE INJURIES,550,"LOWER EXTREMITIES, MULTIPLE PARTS",,38,50,N,03/26/2003,13,NOT MARKED,,"EE USING COME-ALONG WENCH TO PULL TWO SLEEVED PIPES APART. THE INNER 4"" STEEL PIPE WAS RUSTED AND RESISTED SMOOTHLY SLIDING OUT OF LARGER PIPE. WHEN IT FINALLY RELEASED IT TRAVELLED OUT 32"" AL LOWING THE STEEL PIPING AND CROSS-BRACING TO DROP ON EMPLOYEE'S LOWER LEG AND ANKLE.",3.20031E+11,M
405474,M13735,Donald  McCulley,L18004,"Mariposa Decco Rock, Inc",,2.20033E+11,3,"STRIP, QUARY, OPEN PIT",8/10/2003,2003,4,2004,1,1000,3,DAYS AWAY FROM WORK ONLY,6,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,600,9,HANDLING OF MATERIALS,27,OVER-EXERTION IN LIFTING OBJS,1,2,2,2,316,"Laborer, Blacksmith, Bull gang, Parts runner, Roustabout, Pick-up man, Pitman",26,HANDLING COAL/ROCK WASTE/ORE,89,"BROKEN ROCK,COAL,ORE,WSTE",330,"SPRAIN,STRAIN RUPT DISC",420,BACK (MUSCLES/SPINE/S-CORD/TAILBONE),,,25,Y,11/13/2003,13,NOT MARKED,,WORKER STRAINED BACK WHEN PICKING UP FLAGSTONE AND PUTTING IT ON PALLET.,3.20033E+11,M
